"id","date","observerId","startWorkTimestamp","stopWorkTimestamp","operationCodes","operationCodesThirdParty","unitNumber","functionPerformed","region","whatWasFound","whatWasPerformed","engineHours","hoursWorked","shopOperationCodes"
"41723107","2024-06-05 23:33:31","6543d393a15c120042d16c23","2024-06-05 14:03:00","2024-06-05 21:00:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC4009","Field","South Permian",NULL,"Checked for hot valves and they looked good on temp pulled valves to double check and they were all good . Checked dumps to see if we were loosing mcf there and they were good . Notice that the 2nd stage pressure was getting real hi went ahead and pulled the piston on 2nd and 3rd stage and found rings were bad and piston waited to see if we had one in the connex and we didn’t LOTO unit and left unit down till parts come in ",18526,"6.94",NULL
"41723006","2024-06-05 23:30:51","621d02f4b1acc9410c52a2e6","2024-06-05 18:32:00","2024-06-05 23:30:00","2001 - Corrective Maintenance (Scheduled)",NULL,"81010","Field","East Texas",NULL,"Removed cylinder and replaced o ring ",2940,"4.96",NULL
"41722842","2024-06-05 23:25:21","651d8112c57942001a976e6d","2024-06-05 15:56:00","2024-06-05 23:25:00","2001 - Corrective Maintenance (Scheduled)",NULL,"N11385","Field","Midcon","NA","Drove to location, swing engine, run alignment, put carburetor back on, put ECM back on, reconnect wiring harnesses, run valves, start unit ",61370,"7.48",NULL
"41722292","2024-06-05 23:21:38","621d02f4b1acc9410c52a303","2024-06-05 12:58:00","2024-06-05 17:52:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"N76275","Field","East Texas","Loose battery cables and dead battery’s ","Check unit wiring, battery’s cables where loose battery’s dead, charged unit battery’s until battery’s where completely charged up tightened  battery cables back up , tested alternator monitored for 30 minutes.",18052,"4.89",NULL
"41722254","2024-06-05 23:20:09","6537d6bfccf8ba0013d69364","2024-06-05 19:30:00","2024-06-05 22:00:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC15097","Field","South Permian","Shut butterfly valve","Austin washed cooler I was on standby out side of door while he washed cooler. We started unit and engine coolant temp was at 212 and so was oil. SD unit and inspected flow of the coolant and checked valves. Seen that one butterfly valve was shut and I opened it up started unit and monitored unit to ensure it’s not an intermittent electrical issue. Unit stayed at 198 for 2hrs .",55891,"2.5",NULL
"41722032","2024-06-05 23:13:14","646281a18444142406373297","2024-06-05 20:42:00","2024-06-05 23:13:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC18002","Field","Midcon",NULL,"Arrived at location checked coolant topped off coolant cleaned out radiator checked 1st stage discharge valves they was good checked 2nd stage suction and discharge valve it was good power washed cooler started unit monitor unit unit BOL",30894,"2.51",NULL
"41721560","2024-06-05 23:00:43","6537d6bfccf8ba0013d69364","2024-06-05 12:30:00","2024-06-05 19:30:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC90012","Field","South Permian",NULL,"Diag issues with no power to AFR and the Ignition control module. Checked power to all of the components and connections followed wiring to the ignition box and back to panel then checked the AFR still no power. Pulled the relays and swapped still no power. Waited for chepe to help diag he had 3 relays and we inserted them and received power to panel and to all components started unit. Monitored to ensure it will run and not short out relays no issues presented",29533,"7",NULL
"41720891","2024-06-05 22:41:37","631792b71e87b90fb8a84966","2024-06-05 20:13:00","2024-06-05 22:41:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"N72017","Field","Midcon",NULL,"Drove to location. Unit was down. Disconnected tubing line before the no flow switch. Treybooned the lube system and no spike in pressure. Connected the tubing line. Removed the frame lid. Check to see if there was any play in the crosshead. There was no play. Reinstalled the frame lid. Checked in the back of the panel to make sure the no flow wire was connected and tight. Wire was securely in the TTD. Started unit. Loaded. Monitored and headed out ",3282,"2.46",NULL
"41720872","2024-06-05 22:41:29","645a56f3803e41180d4a3911","2024-06-05 12:47:00","2024-06-05 22:41:00",NULL,NULL,NULL,"Administrative",NULL,NULL,NULL,0,"9.9",NULL
"41720863","2024-06-05 22:41:09","6418a9659b7bd71b5a1a1824","2024-06-05 15:30:00","2024-06-05 22:41:00","2001 - Corrective Maintenance (Scheduled)",NULL,"8312","Field","East Texas",NULL,"Drove to unit, completed JSA, shut unit down, locked unit out, removed compressor pistons, removed packing glands, disassembled packing glands, cleaned parts, assembled packing glands with new parts, reinstalled packing glands, cleaned polish tubes, installed compressor pistons, unlocked unit, started, loaded, and monitored unit, recorded readings, drove home ",60803,"7.18",NULL
"41720808","2024-06-05 22:39:31","621d02f4b1acc9410c52a2e6","2024-06-05 11:57:00","2024-06-05 18:32:00","2000 - Routine Maintenance (Scheduled)",NULL,"N72110","Field","East Texas",NULL,"PM",81846,"6.57",NULL
"41720603","2024-06-05 22:32:21","6261bf8bcc9aad72ad3e6c14","2024-06-05 17:39:00","2024-06-05 22:32:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC90019","Field","South Permian",NULL,"Assistant on troubleshooting unit due to another mechanic was having issues install new relay and got unit loaded and tested ",10,"4.88",NULL
"41720447","2024-06-05 22:31:06","651da360c57942001a9a90d0","2024-06-05 13:30:00","2024-06-05 22:30:00",NULL,NULL,NULL,"Administrative",NULL,NULL,NULL,0,"9",NULL
"41720444","2024-06-05 22:31:00","621d02f5b1acc9410c52a325","2024-06-05 12:00:00","2024-06-05 22:30:00","2001 - Corrective Maintenance (Scheduled)",NULL,"N15015","Field","Midcon","I found that there was a 190 thermostat in the unit. I also believe that the radiators is plugged up. From what was wrote on the oil cooler that it was cleaned out 5/29/24. ","Replaced the thermostat with a 175 and flushed the radiator. I also swapped and exhaust manifold and gave Justin H a Gemini piston and rod and rings and a dvu",49950,"10.51",NULL
"41720285","2024-06-05 22:26:11","64c7c6c34d2a6e1fba00fea3","2024-06-05 12:47:00","2024-06-05 22:26:00",NULL,NULL,NULL,"Administrative",NULL,NULL,NULL,0,"9.65",NULL
"41720097","2024-06-05 22:20:33","65c3bb00b7b93c00170c76b0","2024-06-05 12:10:00","2024-06-05 22:20:00","1007 - Indirect Time",NULL,NULL,"Field","Midcon",NULL,NULL,0,"10.17",NULL
"41720037","2024-06-05 22:18:58","6297af63e88ab90022324f24","2024-06-05 12:00:00","2024-06-05 22:18:00",NULL,NULL,NULL,"Administrative",NULL,NULL,NULL,0,"10.31",NULL
"41720018","2024-06-05 22:17:59","64d909ba99ace619456bd0aa","2024-06-05 18:21:00","2024-06-05 21:15:00","2001 - Corrective Maintenance (Scheduled)",NULL,"N76241","Field","East Texas",NULL,"Checking fluid levels dumps and kills on unit firing on spark plug wires. Drained rain water out of oil tank containment",50164,"2.91",NULL
"41668644","2024-06-04 22:09:54","651d9e29899ef80847211870","2024-06-04 14:30:00","2024-06-04 18:30:00","2000 - Routine Maintenance (Scheduled)",NULL,"N7428","Field","East Texas","Dumps leaking by","Performed pm, adjusted dumps, cleaned oil cooler",34257,"3.99",NULL
"41721710","2024-06-05 23:05:11","65557843d2c1cf001a51c057","2024-06-05 13:00:00","2024-06-05 23:00:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC15094","Field","Carlsbad",NULL,"Check for bolts and ubolts either broken and replace them, look for leaks and pressure wash while unit ",NULL,"10",NULL
"41719989","2024-06-05 22:17:50","641874a667c4531ea151849a","2024-06-05 12:00:00","2024-06-05 18:00:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC90060","Field","North Permian",NULL,"Went through training to pull trailer at shop wit Z. Then covered calls. Monitored field and directed guys. Also checked on parts ",65535,"6",NULL
"41719770","2024-06-05 22:11:50","6548fc694e7f89001a9641c3","2024-06-05 16:30:00","2024-06-05 21:00:00","2001 - Corrective Maintenance (Scheduled)",NULL,"HC4026","Field","South Permian",NULL,"Went to Sem to work on unit that was needing after cooler changed, go to the unit got it shut down blown down and coolant drained, then removed coolant lines and fuel lines as well disassembled the after cooler to install new one, cleaned all surfaces and installed new gaskets and o rings then reassembled the after cooler connected all fuel lines and coolant, then added coolant to the proper level, started the unit and checked for leaks ",85323,"4.5",NULL
"41719576","2024-06-05 22:06:31","65805e886dd558002c05d7a9","2024-06-05 16:39:00","2024-06-05 22:06:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC15013","Field","Midcon","Rear main leaks ","Go get coolant from the Raiders, replace engine oil and filter, replace spark plugs and run overhead, replace air filter and blow out bonnet, replace fuel scrubber dump, top off coolant, clean breathers and diaphragm go get wash trailer from Dalten, go to shop and fill water and soap, clean out back of truck ",55765,"5.45",NULL
"41719258","2024-06-05 21:57:44","62f27e5c36dc3e0038df67fa","2024-06-05 11:30:00","2024-06-05 19:30:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC15097","Field","South Permian",NULL,"Drove to midland shop to pick up parts ro place in conex and give to mechanics. Drove to unit amd git part ni.bers for exhaust bellow, as well as pyrometer. Drove in early for doctor appointment and call out tonight ",55888,"8",NULL
"41719078","2024-06-05 21:52:51","6548fc694e7f89001a9641c3","2024-06-05 13:00:00","2024-06-05 16:30:00","2001 - Corrective Maintenance (Scheduled)",NULL,"N90182","Field","South Permian",NULL,"Went to the P Dog to pick up air filters then headed to the university 25, Unit was having issues with hi intake temperature, replaced air filters due to they were pretty dirty then monitor it for a few minutes ",79748,"3.5",NULL
"41718333","2024-06-05 21:34:32","665a14d8d121880025ab78c6","2024-06-05 13:00:00","2024-06-05 21:30:00",NULL,NULL,NULL,"Administrative",NULL,NULL,NULL,0,"7",NULL
"41718247","2024-06-05 21:29:47","6297af63e88ab90022324f24","2024-06-05 14:00:00","2024-06-05 21:29:00","2000 - Routine Maintenance (Scheduled)",NULL,"HC4003","Field","Midcon",NULL,"Routine pm. Dropped start timer to 40 seconds. Went to check start timers on other units in the area.",4153,"7.49",NULL
"41717955","2024-06-05 21:29:38","6261c830e1f79d64865fb316","2024-06-05 11:53:00","2024-06-05 21:29:00",NULL,NULL,NULL,"Administrative",NULL,NULL,NULL,0,"9.61",NULL
"41717584","2024-06-05 21:22:01","6297af63e88ab90022324f24","2024-06-05 18:30:00","2024-06-05 21:21:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"N76418","Field","Midcon","Fan shaft bearing and shaft are bad ","Check unit ",7366,"2.86",NULL
"41717566","2024-06-05 21:21:41","6331da38e58a420043c270dd","2024-06-05 10:30:00","2024-06-05 19:10:00",NULL,"2101 - Third Party - Corrective Maintenance (Scheduled)",NULL,"Field","East Texas",NULL,"Went to location shut down and locked out unit pulled valve covers checked compression ran valves changed oil filters on engine and frame changed air filters replaced prelube pump on engine and worked on j co pot ",144537,"8.67",NULL
"41717495","2024-06-05 21:19:52","64e61f0cecacbe6938dbe730","2024-06-05 19:28:00","2024-06-05 21:19:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC4017","Field","Midcon","Over full on oil. ","I checked the oil level and it was over full, after draining it down I washed out the cooler, and changed the oil filter. Checked wire connections and put unit bol. ",71397,"1.86",NULL
"41717272","2024-06-05 21:13:35","6245ddb6f9636d0022804dcb","2024-06-05 19:43:00","2024-06-05 21:13:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC90077","Field","Midcon",NULL,"This unit went down on compressor oil psi. I checked to make sure all the cylinders were firing and the fuel pressure. Everything looked good. I sat and monitored this unit for a bit and found no issues. ",42586,"1.5",NULL
"41716852","2024-06-05 21:02:19","621d02f4b1acc9410c52a2f9","2024-06-05 13:00:00","2024-06-05 21:02:00",NULL,NULL,NULL,"Administrative",NULL,NULL,NULL,0,"8.03",NULL
"41716479","2024-06-05 20:53:50","651d9e29899ef80847211870","2024-06-05 18:30:00","2024-06-05 20:53:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"N7428","Field","East Texas","Threads worn on fitting","Changed dump line fitting",34278,"2.39",NULL
"41716394","2024-06-05 20:51:30","6627debfbc2c1500259e9164","2024-06-05 13:07:00","2024-06-05 20:51:00","2000 - Routine Maintenance (Scheduled)",NULL,"N73971","Field","South Texas",NULL,"Pm replaced spark plugs. Replaced the air filter. Replaced the engine and frame oil filters ",83932,"7.73",NULL
"41716326","2024-06-05 20:49:20","66030c4e9faa12001b18e156","2024-06-05 17:00:00","2024-06-05 20:30:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"HC4024","Field","Pecos",NULL,"Cleared fuel system, cleaned and greased throttle linkage",40046,"3.5",NULL
"41716096","2024-06-05 20:43:59","621d02f4b1acc9410c52a2f9","2024-06-04 13:00:00","2024-06-04 21:00:00",NULL,NULL,NULL,"Administrative",NULL,NULL,NULL,0,"8",NULL
"41716016","2024-06-05 20:42:21","646281a18444142406373297","2024-06-05 18:13:00","2024-06-05 20:42:00","2002 - Call-out Repair/Maintenance (Non-scheduled)",NULL,"N72197","Field","Midcon",NULL,"Arrived at location checked g lead wire noticed high suction kill was at 100 possible overloading engine causing it to go down",48339,"2.47",NULL
"41715221","2024-06-05 20:24:08","621d02f5b1acc9410c52a32b","2024-06-05 16:30:00","2024-06-05 20:24:00","2000 - Routine Maintenance (Scheduled)",NULL,"HC15020","Field","Midcon",NULL,"Checked kills and scubber dumps  changed engine oil and filter also changed comp oil and filter checked over head replaced spark plugs checked air filter and belts grease fan bearings  washed radiator and skid checked for leaks ",54302,"3.9",NULL
"41715162","2024-06-05 20:23:01","6511e657a07ada0058eee951","2024-06-05 12:22:00","2024-06-05 20:22:00","2000 - Routine Maintenance (Scheduled)",NULL,"N805626","Field","South Texas",NULL,"The Unit was scheduled for a routine PM so the spark plugs were replaced and the wires were inspected The cylinder compression was ran and recorded The valve lash was ran and adjusted and the oil filters were re0laced alomg.wothbthe air filter",65409,"8.01",NULL
"41715043","2024-06-05 20:20:23","649de9260557e171a18fd9fc","2024-06-05 12:00:00","2024-06-05 20:30:00",NULL,NULL,"7692","Shop","East Texas",NULL,"Cableado. Nuevo",0,"8","3001 - Make Ready"
"41714878","2024-06-05 20:16:58","621d02f4b1acc9410c52a310","2024-06-05 16:39:00","2024-06-05 20:14:00","2000 - Routine Maintenance (Scheduled)",NULL,"N77378","Field","East Texas",NULL,"Pm service change engine oil and filter, check compression adjust valves change spark plugs and check compnoil and change filter and check coolant, checked kills and dumps, started unit and loaded and monitored.",66504,"3.6",NULL
